fecha;indicativo;nombre;provincia;altitud;tmed;prec;tmin;horatmin;tmax;horatmax;dir;velmedia;racha;horaracha;presMax;horaPresMax;presMin;horaPresMin
2019-12-12;3195;MADRID, RETIRO;MADRID;667;7,1;1,7;4,5;07:40;9,7;23:59;26;3,9;13,3;15:00;946,5;0;936,5;24
2019-12-13;3195;MADRID, RETIRO;MADRID;667;11,5;0;8,5;23:59;14,5;14:20;27;3,9;13,3;16:10;941,2;24;935,8;Varias
2019-12-14;3195;MADRID, RETIRO;MADRID;667;9,6;0;6,8;08:00;12,5;13:30;22;2,5;7,8;14:20;942,2;10;940;Varias
2019-12-15;3195;MADRID, RETIRO;MADRID;667;9,5;0;7,2;00:00;11,8;14:15;24;1,9;6,7;12:20;940,7;0;933,3;24
2019-12-16;3195;MADRID, RETIRO;MADRID;667;10,5;0,3;6,8;05:30;14,2;15:10;16;3,3;9,2;15:10;933,3;0;922,4;23
2019-12-17;3195;MADRID, RETIRO;MADRID;667;9,2;0,9;7,1;23:59;11,2;14:30;99;1,7;5,8;Varias;937,6;24;923;1
2019-12-18;3195;MADRID, RETIRO;MADRID;667;6,8;1,2;4;07:40;9,5;17:30;24;0,6;5;14:00;942,1;11;937,4;0
2019-12-19;3195;MADRID, RETIRO;MADRID;667;9,8;38,4;7,2;01:50;12,3;Varias;21;1,9;16,1;22:40;939,2;0;923,7;24
2019-12-20;3195;MADRID, RETIRO;MADRID;667;11,8;12,8;10,7;Varias;12,8;11:50;23;4,2;18,1;01:10;927;10;921,8;Varias
2019-12-21;3195;MADRID, RETIRO;MADRID;667;13,2;1;10,4;23:30;16;13:10;26;5,3;20,6;13:10;932,8;23;926,1;0
2019-12-22;3195;MADRID, RETIRO;MADRID;667;11,2;0;9;07:20;13,5;13:50;99;3,9;16,9;Varias;946,2;22;932,7;0
2019-12-23;3195;MADRID, RETIRO;MADRID;667;8,9;0;5,5;07:20;12,3;14:50;25;1,1;9,4;00:00;951,2;Varias;945,5;0
2019-12-24;3195;MADRID, RETIRO;MADRID;667;10;0;5,9;06:50;14;14:50;4;1,1;4,7;23:10;952,3;10;949,1;15
2019-12-25;3195;MADRID, RETIRO;MADRID;667;10,3;0;5,6;07:10;15;14:40;6;0,6;4,4;01:00;949,9;0;947;15
2019-12-26;3195;MADRID, RETIRO;MADRID;667;10,3;0;6,1;06:40;14,5;15:50;4;1,1;7,5;22:50;951,4;24;947,8;5
2019-12-27;3195;MADRID, RETIRO;MADRID;667;8,9;0;4,3;06:50;13,5;14:30;4;0,8;7,5;02:30;952,7;10;950;16
2019-12-28;3195;MADRID, RETIRO;MADRID;667;8,2;0;2,5;08:30;13,9;15:00;6;0,6;3,6;01:50;951,6;Varias;949,9;14
2019-12-29;3195;MADRID, RETIRO;MADRID;667;7,8;0;2,5;07:50;13,2;14:50;99;0,8;3,9;Varias;953,1;11;950,8;Varias
2019-12-30;3195;MADRID, RETIRO;MADRID;667;7;0;2,5;05:30;11,5;Varias;;0,8;;;954;11;950,9;0
2019-12-31;3195;MADRID, RETIRO;MADRID;667;6,8;0;2,3;07:30;11,4;16:00;7;0,3;3,1;09:30;954,2;10;951,8;Varias
2020-01-01;3195;MADRID, RETIRO;MADRID;667;6,6;0;1,9;07:50;11,2;15:30;5;0,3;3,3;00:50;954,2;11;952;Varias
2020-01-02;3195;MADRID, RETIRO;MADRID;667;6;0;1,6;07:00;10,5;15:00;99;0,6;3,3;Varias;953,7;10;951;15
2020-01-03;3195;MADRID, RETIRO;MADRID;667;3,8;0;1,5;06:00;6;14:40;99;0,6;5;Varias;954,8;Varias;952,2;Varias
2020-01-04;3195;MADRID, RETIRO;MADRID;667;7;0;2,8;00:20;11,2;14:45;4;2,5;9,4;12:00;955,9;10;952,5;16
2020-01-05;3195;MADRID, RETIRO;MADRID;667;6,2;0;1,5;08:30;10,9;13:50;5;0,8;5,3;00:00;953,3;0;949,2;16
2020-01-06;3195;MADRID, RETIRO;MADRID;667;6,7;0;1,4;07:10;12;15:00;5;0,6;3,6;01:10;951,7;22;949,3;1
2020-01-07;3195;MADRID, RETIRO;MADRID;667;6,4;0;0,8;07:45;12;15:30;10;0,8;3,1;12:00;954,1;11;951,5;16
2020-01-08;3195;MADRID, RETIRO;MADRID;667;7,6;0;1,8;07:30;13,5;15:30;9;0,3;3,3;00:50;951,8;10;949,4;Varias
2020-01-09;3195;MADRID, RETIRO;MADRID;667;7,8;0;4;Varias;11,5;14:50;30;1,1;9,4;23:59;950,9;0;946,3;15
2020-01-10;3195;MADRID, RETIRO;MADRID;667;7,5;0;4,2;06:00;10,8;15:30;4;3,3;9,7;14:20;952;24;947;Varias
2020-01-11;3195;MADRID, RETIRO;MADRID;667;6,2;0;2;06:50;10,4;15:40;5;1,4;6,1;09:00;954;11;950,8;17
2020-01-12;3195;MADRID, RETIRO;MADRID;667;4,2;0;-0,7;06:40;9;15:10;17;1,1;3,1;13:00;953,6;10;949,8;16
2020-01-13;3195;MADRID, RETIRO;MADRID;667;4;0;-0,5;06:00;8,5;15:40;24;1,1;5,6;15:40;950,6;0;945,5;20
2020-01-14;3195;MADRID, RETIRO;MADRID;667;4;0;-0,5;07:30;8,4;15:45;22;0,8;6,4;15:00;946,2;10;943,7;16
2020-01-15;3195;MADRID, RETIRO;MADRID;667;5,8;0;3,3;06:30;8,3;16:10;7;0,6;4,7;22:20;949,6;23;943,8;5
2020-01-16;3195;MADRID, RETIRO;MADRID;667;10;0;7,2;Varias;12,8;15:40;26;1,1;8,3;23:40;949,2;Varias;947;Varias
2020-01-17;3195;MADRID, RETIRO;MADRID;667;8,6;0,8;4,8;07:50;12,5;15:00;26;1,7;9,2;10:40;953,2;20;948,6;0
2020-01-18;3195;MADRID, RETIRO;MADRID;667;6,9;1,6;5,3;04:50;8,5;18:00;27;1,1;9,7;22:10;952,3;0;941;24
2020-01-19;3195;MADRID, RETIRO;MADRID;667;6,6;0,1;3,1;23:50;10,1;15:20;6;4,4;20,8;16:50;946,4;24;940,7;6
2020-01-20;3195;MADRID, RETIRO;MADRID;667;3,7;0;1,7;06:00;5,7;14:20;4;6,1;18,9;15:30;946,1;0;942,6;15
2020-01-21;3195;MADRID, RETIRO;MADRID;667;5,4;2,7;3,6;02:20;7,3;13:40;2;6,1;17,5;03:30;944,9;0;938,9;14
2020-01-22;3195;MADRID, RETIRO;MADRID;667;7,2;1,2;4,4;04:00;10;15:40;4;2,8;11,4;00:00;942,2;11;939;17
2020-01-23;3195;MADRID, RETIRO;MADRID;667;6,6;1;3,2;07:50;10;15:40;5;2,5;11,9;01:40;942,3;24;939,5;4
2020-01-24;3195;MADRID, RETIRO;MADRID;667;7,7;5,4;6,2;08:40;9,2;14:10;13;0,8;5,6;00:20;943,5;11;941;24
2020-01-25;3195;MADRID, RETIRO;MADRID;667;7,7;3;5,8;Varias;9,6;13:00;16;1,7;6,7;14:40;941,3;0;938,2;16
2020-01-26;3195;MADRID, RETIRO;MADRID;667;6,6;0;3;07:30;10,1;16:00;22;0,6;8,1;15:50;946,6;Varias;940,3;0
2020-01-27;3195;MADRID, RETIRO;MADRID;667;6;0,2;3;03:30;9;16:10;27;1,7;9,4;20:00;947,5;Varias;944,2;17
2020-01-28;3195;MADRID, RETIRO;MADRID;667;10,2;0,1;8;Varias;12,4;13:30;25;3,3;10,3;15:10;945,6;11;943,4;4
2020-01-29;3195;MADRID, RETIRO;MADRID;667;11,8;0;9,9;Varias;13,7;13:45;25;1,9;8,3;01:10;947,4;11;945,1;Varias
2020-01-30;3195;MADRID, RETIRO;MADRID;667;10,1;0,1;8,4;05:00;11,8;15:00;27;2,8;8,3;20:30;947,6;11;945,5;16
2020-01-31;3195;MADRID, RETIRO;MADRID;667;12,6;0,2;9,5;08:00;15,7;13:30;26;1,7;6,9;15:00;947;Varias;945;Varias
2020-02-01;3195;MADRID, RETIRO;MADRID;667;14;0;10,4;23:00;17,5;13:30;23;2,8;8,1;14:30;950,7;24;945,1;6
2020-02-02;3195;MADRID, RETIRO;MADRID;667;11,6;0;10,6;Varias;12,7;15:50;4;0,6;3,9;23:59;954,2;23;951,2;3
2020-02-03;3195;MADRID, RETIRO;MADRID;667;12,8;0;8,1;09:10;17,4;16:15;5;0,6;4,7;02:00;954,2;0;951,3;18
2020-02-04;3195;MADRID, RETIRO;MADRID;667;11,6;0;6,5;06:20;16,8;15:50;4;1,7;10;20:00;952,9;0;949,3;16
2020-02-05;3195;MADRID, RETIRO;MADRID;667;8,8;0;4,7;08:00;13;Varias;10;1,1;7,5;02:00;951,5;9;947;17
2020-02-06;3195;MADRID, RETIRO;MADRID;667;7,4;0;4,5;06:10;10,2;Varias;4;0,8;5,3;02:30;948,2;11;944,6;16
2020-02-07;3195;MADRID, RETIRO;MADRID;667;8,4;0;5,2;08:20;11,6;15:20;23;0,8;4,7;16:40;946,9;11;944,8;15
2020-02-08;3195;MADRID, RETIRO;MADRID;667;8,6;Ip;6,2;02:15;11;16:45;26;0,3;5,3;17:00;949,7;23;945,4;4
2020-02-09;3195;MADRID, RETIRO;MADRID;667;9,4;0;7,5;05:00;11,4;16:30;24;0,8;4,7;15:30;953;23;948;4
2020-02-10;3195;MADRID, RETIRO;MADRID;667;11,4;0;7,2;08:00;15,5;16:10;99;0,6;3,6;Varias;955,4;11;951,5;17
2020-02-11;3195;MADRID, RETIRO;MADRID;667;10,2;0;7,5;03:00;13;15:30;15;0,6;3,1;16:20;952,2;0;946,7;24
2020-02-12;3195;MADRID, RETIRO;MADRID;667;10,5;0;9,7;Varias;11,3;12:30;15;0,8;3,9;18:40;947,2;13;944;6
2020-02-13;3195;MADRID, RETIRO;MADRID;667;11;0;7,8;23:59;14,3;14:45;22;1,4;6,1;15:30;947,8;Varias;944,3;4
2020-02-14;3195;MADRID, RETIRO;MADRID;667;10,2;0;6,9;08:00;13,5;15:10;13;0,6;4,4;12:10;949,4;10;947,1;18
2020-02-15;3195;MADRID, RETIRO;MADRID;667;10,2;0;4,9;07:10;15,4;15:40;23;0,8;5;15:00;950,2;24;947,7;Varias
2020-02-16;3195;MADRID, RETIRO;MADRID;667;11,2;0;5,4;07:50;17;16:20;24;1,7;9,2;15:40;950,4;10;946,8;15
2020-02-17;3195;MADRID, RETIRO;MADRID;667;10,4;0;6,8;04:40;14;16:10;7;0,8;6,9;22:50;952;24;948;5
2020-02-18;3195;MADRID, RETIRO;MADRID;667;9,6;0;5,7;06:30;13,4;16:20;2;1,4;8,3;10:20;953,4;10;950,7;16
2020-02-19;3195;MADRID, RETIRO;MADRID;667;9;0;3,9;05:20;14,2;16:30;5;1,7;6,9;02:00;954,3;Varias;949,6;24
2020-02-20;3195;MADRID, RETIRO;MADRID;667;9,6;0;3,6;07:20;15,6;16:10;99;1,1;4,7;Varias;949,4;0;945,9;Varias
2020-02-21;3195;MADRID, RETIRO;MADRID;667;11,1;0;3,9;05:20;18,3;13:40;5;0,8;6,7;00:50;952,1;24;948;0
2020-02-22;3195;MADRID, RETIRO;MADRID;667;12,6;0;5,2;07:30;20;16:00;4;0,8;5,3;22:30;954,7;10;951,8;Varias
2020-02-23;3195;MADRID, RETIRO;MADRID;667;13,9;0;7,6;07:45;20,2;13:45;6;0,8;8,6;02:40;956,2;10;952,5;24
2020-02-24;3195;MADRID, RETIRO;MADRID;667;13,4;0;6,6;06:55;20,1;13:40;24;1,1;5,6;14:20;952,6;0;944,6;24
2020-02-25;3195;MADRID, RETIRO;MADRID;667;12,3;0;5,6;08:10;19;13:40;32;2,5;9,7;14:20;945,2;0;941,6;14
2020-02-26;3195;MADRID, RETIRO;MADRID;667;11;0;6,5;07:00;15,5;Varias;31;3,1;10,8;05:20;944,8;10;941,6;4
2020-02-27;3195;MADRID, RETIRO;MADRID;667;12,4;0;6,4;04:00;18,5;14:10;28;3,9;11,9;13:00;945;22;942,7;3
2020-02-28;3195;MADRID, RETIRO;MADRID;667;12,8;0;7,4;07:40;18,2;16:02;32;1,1;5,8;00:10;946,2;1;937,5;24
2020-02-29;3195;MADRID, RETIRO;MADRID;667;10,3;0;7,4;07:40;13,2;13:05;24;4,4;14,4;14:00;938;0;935,8;18
2020-03-01;3195;MADRID, RETIRO;MADRID;667;11,8;2,2;8,3;03:10;15,2;16:00;24;4,2;13,9;17:20;938,3;10;929,1;24
2020-03-02;3195;MADRID, RETIRO;MADRID;667;9,5;0;6,3;23:59;12,7;12:20;26;4,7;20;00:50;939,8;22;923,9;5
2020-03-03;3195;MADRID, RETIRO;MADRID;667;9,8;0;5,2;06:10;14,4;15:50;25;3,1;11,4;10:50;942,3;24;938,6;14
2020-03-04;3195;MADRID, RETIRO;MADRID;667;14,9;0;10,6;07:00;19,2;13:15;28;2,8;10,8;13:40;944,1;11;940,5;24
2020-03-05;3195;MADRID, RETIRO;MADRID;667;12;0,5;8,1;23:59;15,9;13:30;29;4,4;16,1;14:40;940,5;0;935,1;13
2020-03-06;3195;MADRID, RETIRO;MADRID;667;9,6;0;6,2;04:20;13;16:10;30;4,2;16,9;10:00;945,9;24;937,8;5
2020-03-07;3195;MADRID, RETIRO;MADRID;667;9,6;0;3,5;06:20;15,8;16:00;35;1,7;6,9;12:20;948,6;10;945,7;3
2020-03-08;3195;MADRID, RETIRO;MADRID;667;9,4;0;3,5;07:00;15,2;15:50;28;1,4;10,3;23:10;948,6;10;944,7;15
2020-03-09;3195;MADRID, RETIRO;MADRID;667;12,1;0;7,7;07:20;16,5;14:10;33;1,7;11,1;00:40;948,9;11;946,2;Varias
2020-03-10;3195;MADRID, RETIRO;MADRID;667;14,8;0;7,4;05:30;22,3;16:00;24;1,1;5,8;17:10;949,8;12;947;18
2020-03-11;3195;MADRID, RETIRO;MADRID;667;16,9;0;9,8;06:00;24;13:50;19;0,8;4,2;15:20;948,8;10;944,8;Varias
2020-03-12;3195;MADRID, RETIRO;MADRID;667;18,2;0;12,5;04:00;24;16:00;99;1,4;5,3;Varias;945,1;0;938,5;19
2020-03-13;3195;MADRID, RETIRO;MADRID;667;17,3;0;11,9;06:00;22,7;13:40;5;1,4;6,9;22:10;940,9;Varias;938,4;18
2020-03-14;3195;MADRID, RETIRO;MADRID;667;16,2;0;10,6;07:00;21,8;16:10;4;1,1;6,9;01:10;943,7;Varias;939,1;16
2020-03-15;3195;MADRID, RETIRO;MADRID;667;15;7,7;9,5;23:40;20,5;13:40;28;1,9;11,4;18:30;939,2;0;931;24
2020-03-16;3195;MADRID, RETIRO;MADRID;667;7;3;3,9;07:10;10,2;14:30;13;1,4;11,4;16:40;940,7;24;930,8;4
2020-03-17;3195;MADRID, RETIRO;MADRID;667;10,5;0,2;5;01:00;16;Varias;12;2,5;10,8;14:30;948,2;21;940,5;1
2020-03-18;3195;MADRID, RETIRO;MADRID;667;13,3;0;10,3;Varias;16,3;15:40;4;1,1;7,8;00:20;948,5;9;945,2;18
2020-03-19;3195;MADRID, RETIRO;MADRID;667;13,5;0;10,2;07:00;16,8;13:30;17;1,7;8,3;19:20;945,7;0;939,9;17
2020-03-20;3195;MADRID, RETIRO;MADRID;667;10,8;0;9,2;23:30;12,5;14:00;12;2,8;7,8;23:30;940,2;Varias;937,6;23
2020-03-21;3195;MADRID, RETIRO;MADRID;667;8,2;2,2;7,2;23:20;9,3;00:00;12;1,4;7,2;01:20;937,7;0;933,7;16
2020-03-22;3195;MADRID, RETIRO;MADRID;667;9,8;9,5;6,7;06:40;13;14:50;5;1,9;7,2;11:50;937;23;932,8;15
2020-03-23;3195;MADRID, RETIRO;MADRID;667;10,8;4;7,2;06:00;14,4;14:30;5;1,9;11,1;09:40;938,6;23;936;Varias
2020-03-24;3195;MADRID, RETIRO;MADRID;667;12;0;8,5;06:20;15,6;12:20;4;2,2;8,9;07:40;939,5;Varias;936,7;16
2020-03-25;3195;MADRID, RETIRO;MADRID;667;11,7;0;6,4;06:20;17;15:20;99;2,2;7,5;Varias;939,7;1;934,3;24
2020-03-26;3195;MADRID, RETIRO;MADRID;667;10;0;4;06:20;15,9;14:10;4;2,8;9,7;16:30;934,2;0;931;16
2020-03-27;3195;MADRID, RETIRO;MADRID;667;6,2;0;2;08:40;10,3;16:10;4;2,8;9,7;06:10;937,2;24;931,5;2
2020-03-28;3195;MADRID, RETIRO;MADRID;667;9,2;0;2,6;05:00;15,7;14:50;3;1,9;7,2;08:20;940,5;22;937;0
2020-03-29;3195;MADRID, RETIRO;MADRID;667;12,2;0;5;05:15;19,3;13:45;4;1,4;9,2;23:59;941,5;9;936,9;24
2020-03-30;3195;MADRID, RETIRO;MADRID;667;5,6;9,8;0,5;23:50;10,8;00:00;5;4,2;11,9;20:00;937;0;932,4;24
2020-03-31;3195;MADRID, RETIRO;MADRID;667;4,8;18,2;0,1;03:40;9,6;16:20;5;2,8;11,1;01:00;932,7;23;928,9;15
2020-04-01;3195;MADRID, RETIRO;MADRID;667;9,6;0,9;5,7;23:40;13,5;15:10;25;1,7;7,5;16:00;933,8;10;931,4;4
2020-04-02;3195;MADRID, RETIRO;MADRID;667;9,3;0;3,4;05:00;15,2;13:10;4;2,8;9,7;14:30;937,2;23;932,2;3
2020-04-03;3195;MADRID, RETIRO;MADRID;667;11,4;0;5;06:15;17,7;14:30;20;1,1;7,2;14:00;940,3;10;937,4;4
2020-04-04;3195;MADRID, RETIRO;MADRID;667;12,2;0;5,8;04:40;18,5;13:40;14;3,6;11,4;13:10;939,8;10;937,2;16
2020-04-05;3195;MADRID, RETIRO;MADRID;667;14,2;0,8;8,9;06:10;19,4;14:00;16;1,7;7,2;01:30;940,4;9;937,4;18
2020-04-06;3195;MADRID, RETIRO;MADRID;667;14,8;7,2;11,6;07:00;17,9;14:20;24;1,9;7,5;15:00;944,7;24;939,2;Varias
2020-04-07;3195;MADRID, RETIRO;MADRID;667;14;6,7;10,6;03:50;17,3;13:00;21;1,1;6,1;13:50;946,3;23;943,7;3
2020-04-08;3195;MADRID, RETIRO;MADRID;667;16,1;0;10,6;06:30;21,6;13:45;26;1,1;6,1;16:10;947;0;942,1;16
2020-04-09;3195;MADRID, RETIRO;MADRID;667;13,1;14,2;11;23:40;15,2;15:40;18;1,4;6,4;21:20;943,8;Varias;941,4;16
2020-04-10;3195;MADRID, RETIRO;MADRID;667;11,9;2,7;10;06:40;13,8;15:00;16;1,1;6,7;20:50;944,5;21;942;4
2020-04-11;3195;MADRID, RETIRO;MADRID;667;14,8;0,2;11,2;04:40;18,3;16:40;13;1,4;5,8;22:50;943,6;10;940,4;18
2020-04-12;3195;MADRID, RETIRO;MADRID;667;15;2,4;10;04:00;20;14:05;16;1,1;8,3;22:50;942;0;932,7;24
2020-04-13;3195;MADRID, RETIRO;MADRID;667;12,9;1,1;7,6;08:40;18,2;15:40;17;1,1;6,7;00:00;933,9;24;930,6;18
2020-04-14;3195;MADRID, RETIRO;MADRID;667;13,9;3;11;06:10;16,8;14:50;13;1,4;9,7;15:30;936,2;10;932,6;15
2020-04-15;3195;MADRID, RETIRO;MADRID;667;11,8;18,1;8,4;08:50;15,3;14:20;15;3,1;15;13:30;938,9;23;932,8;5
2020-04-16;3195;MADRID, RETIRO;MADRID;667;14,2;3,5;9,8;05:10;18,7;12:50;15;2,8;12,5;13:20;938,8;Varias;934,6;14
2020-04-17;3195;MADRID, RETIRO;MADRID;667;14,2;0;10,5;05:10;17,8;14:40;23;1,9;8,6;14:00;938,2;22;936,8;18
2020-04-18;3195;MADRID, RETIRO;MADRID;667;15,4;3,3;10,4;06:15;20,5;16:30;10;1,1;6,4;22:40;939,3;0;933,4;20
2020-04-19;3195;MADRID, RETIRO;MADRID;667;13,6;5,2;9,2;23:59;18,1;14:50;33;1,4;8,6;16:00;935;0;931,6;16
2020-04-20;3195;MADRID, RETIRO;MADRID;667;13,1;0,4;7,6;05:20;18,6;13:10;25;1,9;10,8;16:10;933,6;Varias;929,9;19
2020-04-21;3195;MADRID, RETIRO;MADRID;667;11,4;0,1;7,8;06:10;14,9;16:50;26;1,4;8,3;02:30;933,9;24;928,7;5
2020-04-22;3195;MADRID, RETIRO;MADRID;667;14,4;0;9,1;05:30;19,6;13:30;6;1,1;6,1;21:20;939,9;23;933,7;1
2020-04-23;3195;MADRID, RETIRO;MADRID;667;16,2;0;12,4;06:15;20;13:30;11;1,4;5,3;15:00;942,3;10;938,6;18
2020-04-24;3195;MADRID, RETIRO;MADRID;667;16,6;0;11,2;05:40;22,1;15:10;18;1,7;6,9;15:10;939,8;0;933,7;18
2020-04-25;3195;MADRID, RETIRO;MADRID;667;17,3;0;11,6;03:50;23;14:00;32;1,7;8,3;15:00;934,6;0;931;15
2020-04-26;3195;MADRID, RETIRO;MADRID;667;16,5;0;12,2;05:20;20,8;13:40;24;2,2;10;14:10;935,4;Varias;932,3;17
2020-04-27;3195;MADRID, RETIRO;MADRID;667;13,7;0;10,1;06:45;17,3;11:20;19;2,8;10,3;15:30;936,1;23;933,1;16
2020-04-28;3195;MADRID, RETIRO;MADRID;667;12,6;0;7,7;05:40;17,6;12:40;26;2,8;10;18:20;941,3;24;935,3;2
2020-04-29;3195;MADRID, RETIRO;MADRID;667;13,4;0;7,1;04:50;19,7;13:30;25;3,1;13,6;14:20;942,2;10;939,5;16
2020-04-30;3195;MADRID, RETIRO;MADRID;667;15;0;10,4;06:00;19,6;13:50;25;3,9;12,5;00:20;943;22;938,9;3
2020-05-01;3195;MADRID, RETIRO;MADRID;667;16,4;0;10,9;04:30;21,9;14:50;25;2,8;10,3;00:30;944,1;24;941;4
2020-05-02;3195;MADRID, RETIRO;MADRID;667;19;0;12;05:40;25,9;15:30;25;1,9;9,2;15:50;944,5;Varias;941;19
2020-05-03;3195;MADRID, RETIRO;MADRID;667;20,6;0;12,4;05:40;28,8;14:45;22;1,1;6,1;12:50;943,4;9;937,4;24
2020-05-04;3195;MADRID, RETIRO;MADRID;667;23,3;0;16,6;05:00;30;16:00;22;2,8;13,9;15:20;938,9;0;934,7;16
2020-05-05;3195;MADRID, RETIRO;MADRID;667;18,3;0;12,9;23:59;23,7;15:40;26;2,2;9,7;16:20;940,7;24;938,9;Varias
2020-05-06;3195;MADRID, RETIRO;MADRID;667;17,8;0;10,1;05:20;25,6;14:00;99;0,6;7,2;Varias;941,7;11;938,6;19
2020-05-07;3195;MADRID, RETIRO;MADRID;667;20,4;0;14,8;04:50;26,1;14:00;12;3,3;10,8;21:20;940,4;0;937,7;17
2020-05-08;3195;MADRID, RETIRO;MADRID;667;21,6;0;15,7;05:30;27,5;14:15;13;1,7;7,2;00:40;939,4;0;934,2;Varias
2020-05-09;3195;MADRID, RETIRO;MADRID;667;18,1;0,1;13;23:40;23,2;14:40;26;2,8;10;21:10;936,7;0;931,2;16
2020-05-10;3195;MADRID, RETIRO;MADRID;667;14,4;0;9,3;06:10;19,5;13:20;26;3,9;12,2;11:10;931,8;23;929,4;18
2020-05-11;3195;MADRID, RETIRO;MADRID;667;14,8;1,2;10;06:10;19,6;13:45;25;3,6;12,2;14:10;934,6;22;930;1
2020-05-12;3195;MADRID, RETIRO;MADRID;667;12,2;19,3;9,3;23:50;15,2;12:00;14;3,1;8,3;12:20;934,6;Varias;930;Varias
2020-05-13;3195;MADRID, RETIRO;MADRID;667;14;9;9,3;Varias;18,8;12:40;23;1,7;7,8;13:10;930,3;11;927,5;Varias
2020-05-14;3195;MADRID, RETIRO;MADRID;667;11,9;11,4;9,1;08:30;14,7;15:30;26;1,4;7,5;04:10;932,7;24;925,3;4
2020-05-15;3195;MADRID, RETIRO;MADRID;667;14,4;13,2;9,7;Varias;19;12:25;15;1,1;7,8;15:10;939,2;23;933,5;Varias
2020-05-16;3195;MADRID, RETIRO;MADRID;667;15,6;0,8;10,8;05:00;20,3;13:40;6;3,1;10,6;08:10;943,8;24;938,6;5
2020-05-17;3195;MADRID, RETIRO;MADRID;667;16;0;9,5;05:30;22,4;15:00;3;1,9;11,4;04:00;944,8;Varias;942,4;3
2020-05-18;3195;MADRID, RETIRO;MADRID;667;18,9;0;10,6;05:45;27,2;13:40;5;1,1;9,2;23:10;946,1;8;942,8;Varias
2020-05-19;3195;MADRID, RETIRO;MADRID;667;21,2;0;13,1;05:20;29,3;14:30;4;0,8;7,5;00:10;944,3;0;940,9;17
2020-05-20;3195;MADRID, RETIRO;MADRID;667;22,8;0;14,6;05:30;30,9;13:50;23;1,1;7,2;14:00;941,1;Varias;938,7;16
2020-05-21;3195;MADRID, RETIRO;MADRID;667;23,3;0;15;04:20;31,6;14:05;27;1,7;6,7;18:20;945,1;23;941,6;4
2020-05-22;3195;MADRID, RETIRO;MADRID;667;24,2;0;16,4;04:40;32;14:30;27;1,7;9,2;12:00;948,3;11;944,7;3
2020-05-23;3195;MADRID, RETIRO;MADRID;667;25;0;17,5;05:20;32,5;13:20;99;1,9;11,7;Varias;948,5;11;945,3;0
2020-05-24;3195;MADRID, RETIRO;MADRID;667;24;0;17,7;05:00;30,2;13:55;5;1,7;10,6;00:10;949;9;944,8;21
2020-05-25;3195;MADRID, RETIRO;MADRID;667;24;1,8;17,2;23:50;30,9;14:10;3;1,9;11,7;19:20;948,5;21;945,3;18
2020-05-26;3195;MADRID, RETIRO;MADRID;667;21;0;16,7;04:50;25,4;16:00;6;2,5;8,1;00:40;949,1;11;945,6;18
2020-05-27;3195;MADRID, RETIRO;MADRID;667;23,5;0;17;04:50;30;14:10;17;2,5;9,2;18:40;947,9;9;944,1;20
2020-05-28;3195;MADRID, RETIRO;MADRID;667;23,4;0;17,3;05:20;29,4;13:50;99;1,7;7,2;Varias;948,1;Varias;941,5;19
2020-05-29;3195;MADRID, RETIRO;MADRID;667;23,2;0;15,7;05:50;30,6;Varias;10;1,1;6,7;07:10;943;0;936;17
2020-05-30;3195;MADRID, RETIRO;MADRID;667;24,8;0;17,9;05:40;31,6;14:10;4;1,7;6,7;00:10;938,6;9;934,5;18
2020-05-31;3195;MADRID, RETIRO;MADRID;667;23;37,8;15,4;17:40;30,7;14:00;18;2,2;18,3;17:10;938,8;22;932,4;18
2020-06-01;3195;MADRID, RETIRO;MADRID;667;21,1;0;14,9;05:20;27,3;15:20;17;0,8;5,3;13:20;939,7;10;937,1;Varias
2020-06-02;3195;MADRID, RETIRO;MADRID;667;23;0;17,5;05:30;28,5;15:30;25;1,1;8,3;17:00;939,8;9;935,6;18
2020-06-03;3195;MADRID, RETIRO;MADRID;667;22;4,5;16;05:10;28;14:00;26;2,8;11,7;15:10;935,8;0;929,6;24
2020-06-04;3195;MADRID, RETIRO;MADRID;667;18,9;0;14,9;07:10;22,9;14:20;29;3,6;12,8;17:00;934,8;23;927,3;4
2020-06-05;3195;MADRID, RETIRO;MADRID;667;20,2;0;12,7;05:30;27,6;14:10;4;1,4;7,5;00:20;937,7;10;934,5;18
2020-06-06;3195;MADRID, RETIRO;MADRID;667;21,4;0;15,6;04:10;27,1;13:50;24;2,8;13,6;16:40;936;0;930,7;19
2020-06-07;3195;MADRID, RETIRO;MADRID;667;18,8;2;13;23:59;24,7;14:50;25;1,4;10,6;14:10;936,1;24;931;5
2020-06-08;3195;MADRID, RETIRO;MADRID;667;17,1;0;11;Varias;23,2;14:45;;2,8;;;941,2;24;935,1;2
2020-06-09;3195;MADRID, RETIRO;MADRID;667;17,3;0;10,8;05:15;23,8;14:30;;;;;941,9;7;939,1;17
2020-06-10;3195;MADRID, RETIRO;MADRID;667;18,6;0;11,6;05:20;25,5;13:30;;;;;941,5;7;931,3;24
2020-06-11;3195;MADRID, RETIRO;MADRID;667;19,1;0;14,2;23:59;24;12:20;;;;;935,1;0;927,5;18
2020-06-12;3195;MADRID, RETIRO;MADRID;667;15,4;1,8;10;05:30;20,9;12:50;;;;;935;24;929,3;1
2020-06-13;3195;MADRID, RETIRO;MADRID;667;16,8;0;10,3;Varias;23,4;14:30;;;;;940,9;22;935;Varias
